,city,REGION,CITY-NAME,CITY-CODE
7320,torna,ka,torna,1341110
7321,torna,mh,torna,1342426
7322,torna,mp,torna,1345931
7323,torna,rj,torna,1349280
7324,torna,up,torna,964119
7325,nuh,hr,nuh,659361
7326,bariarpur,br,bariarpur,607941
7327,bariarpur,jh,bariarpur,1339540
7328,bariarpur,up,bariarpur,1350528
7329,landran,pb,landran,149007
7330,gunda,gj,gunda,1336701
7331,gunda,hp,gunda,1337571
7332,gunda,ka,gunda,899074
7333,gunda,mh,gunda,1341610
7334,gunda,rj,gunda,1348171
7335,vaijapur,ka,vaijapur,1341120
7336,vaijapur,mh,vaijapur,148865
7337,babeli,hp,babeli,602785
7338,babeli,pb,babeli,1346577
7339,tehna,pb,tehna,961823
7340,chikanpara,wb,chikanpara,597840
7341,konch,br,konch,918857
7342,konch,up,konch,1352553
7343,baroli,cg,baroli,1335309
7344,baroli,gj,baroli,1336576
7345,baroli,hp,baroli,1337203
7346,baroli,hr,baroli,1338513
7347,baroli,mp,baroli,873031
7348,baroli,rj,baroli,1347693
7349,baroli,up,baroli,1350544
7350,kasan,hp,kasan,1337723
7351,kasan,hr,kasan,148534
7352,kasan,uk,kasan,1355016
7353,kalana,gj,kalana,1336751
7354,kalana,rj,kalana,1348348
7355,kalana,uk,kalana,1354976
7356,kalana,up,kalana,908895
7357,bhiti,mp,bhiti,1343075
7358,bhiti,up,bhiti,877604
7359,narsara,mp,narsara,1345046
7360,narsara,rj,narsara,1348818
7361,narsara,up,narsara,936416
7362,kistapur,ts,kistapur,917808
7363,gettur,tn,gettur,896071
7364,bijwasan,dl,bijwasan,741532
7365,neemrana,rj,neemrana,726473
7366,pallikaranai,tn,pallikaranai,940079
7367,kirtipur,br,kirtipur,917700
7368,kirtipur,jh,kirtipur,1339940
7369,kirtipur,up,kirtipur,1352516
7370,kirtipur,wb,kirtipur,1355737
7371,majharia,br,majharia,1334560
7372,majharia,up,majharia,926775
7373,sikandarpur,br,sikandarpur,956375
7374,sikandarpur,hr,sikandarpur,1339342
7375,sikandarpur,mp,sikandarpur,1345678
7376,sikandarpur,pb,sikandarpur,1347376
7377,sikandarpur,rj,sikandarpur,1349156
7378,sikandarpur,up,sikandarpur,1354182
7379,ramachandrapur,od,ramachandrapur,947408
7380,ramachandrapur,ts,ramachandrapur,1349746
7381,mamdapur,ka,mamdapur,1340968
7382,mamdapur,mh,mamdapur,927935
7383,dharmanagar,tr,dharmanagar,149236
7384,bhagabannagar,tr,bhagabannagar,588294
7385,manikpur,as,manikpur,1333463
7386,manikpur,br,manikpur,1334590
7387,manikpur,cg,manikpur,1336055
7388,manikpur,jh,manikpur,1340038
7389,manikpur,ka,manikpur,1340977
7390,manikpur,mp,manikpur,1344822
7391,manikpur,od,manikpur,928823
7392,manikpur,up,manikpur,1353000
7393,nagulapalli,ap,nagulapalli,597752
7394,nagulapalli,ts,nagulapalli,1349675
7395,bhandariya,gj,bhandariya,148399
7396,bhandariya,mp,bhandariya,1343013
7397,pakala,ap,pakala,148202
7398,mubarikpur,hp,mubarikpur,603881
7399,mubarikpur,hr,mubarikpur,1339107
7400,mubarikpur,mp,mubarikpur,1344940
7401,mubarikpur,rj,mubarikpur,1348759
7402,mubarikpur,up,mubarikpur,1353143
7403,nellikunnu,kl,nellikunnu,937267
7404,bhikhampur,br,bhikhampur,1333785
7405,bhikhampur,cg,bhikhampur,1335368
7406,bhikhampur,jh,bhikhampur,1339599
7407,bhikhampur,mp,bhikhampur,1343061
7408,bhikhampur,od,bhikhampur,877345
7409,bhikhampur,up,bhikhampur,1350834
7410,tikri khurd,dl,tikri khurd,1336525
7411,tikri khurd,up,tikri khurd,963179
7412,tikar,gj,tikar,1337052
7413,tikar,hp,tikar,1338363
7414,tikar,jh,tikar,963097
7415,tikar,mp,tikar,1345901
7416,tikar,rj,tikar,1349266
7417,tikar,up,tikar,1354451
7418,gamharia,br,gamharia,594725
7419,gamharia,cg,gamharia,598895
7420,gamharia,jh,gamharia,1339745
7421,achangi,ka,achangi,863220
7422,akbarpur,br,akbarpur,1333514
7423,akbarpur,hr,akbarpur,1338390
7424,akbarpur,mp,akbarpur,1342514
7425,akbarpur,pb,akbarpur,1346554
7426,akbarpur,rj,akbarpur,1347473
7427,akbarpur,uk,akbarpur,1354568
7428,akbarpur,up,akbarpur,589423
7429,rajpali,rj,rajpali,947159
7430,gudiyattam,tn,gudiyattam,63952
7431,auri,cg,auri,867732
7432,auri,up,auri,1350200
7433,burul,sk,burul,881266
7434,burul,wb,burul,1355574
7435,ramayampet,ts,ramayampet,726512
7436,channenahalli,ka,channenahalli,883012
7437,jitwarpur,br,jitwarpur,906884
7438,jitwarpur,up,jitwarpur,1352060
7439,yadehalli,ka,yadehalli,967804
7440,denduluru,ap,denduluru,737833
7441,sattur,ka,sattur,1341070
7442,sattur,tn,sattur,149200
7443,addepalli,ap,addepalli,863385
7444,annur,ka,annur,1340733
7445,annur,mh,annur,1341239
7446,annur,tn,annur,149106
7447,ikkarai boluvampatti,tn,ikkarai boluvampatti,902805
7448,kodurupadu,ap,kodurupadu,918141
7449,vikhroli,mh,vikhroli,148871
7450,unnikulam,kl,unnikulam,965544
7451,chodavaram,ap,chodavaram,726044
7452,gordhanpura,mp,gordhanpura,898144
7453,gordhanpura,rj,gordhanpura,1348158
7454,sarapaka,ts,sarapaka,953233
7455,nagbhir,mh,nagbhir,934307
7456,digoi,up,digoi,891320
7457,banjaria,br,banjaria,1333648
7458,banjaria,up,banjaria,871503
7459,khandri,up,khandri,915301
7460,katol,hp,katol,1337744
7461,katol,mh,katol,726322
7462,katol,mp,katol,1344293
7463,jairampur,ar,jairampur,599964
7464,jairampur,br,jairampur,1334196
7465,jairampur,jh,jairampur,1339834
7466,jairampur,up,jairampur,1351942
7467,gokalpura,gj,gokalpura,1336691
7468,gokalpura,hr,gokalpura,1338756
7469,gokalpura,mp,gokalpura,1343727
7470,gokalpura,rj,gokalpura,897560
7471,lachhmangarh,pb,lachhmangarh,1347050
7472,lachhmangarh,rj,lachhmangarh,922497
7473,purna,mh,purna,148826
7474,purna,od,purna,1346430
7475,purna,uk,purna,1355303
7476,hat saraiya,br,hat saraiya,901228
7477,balianta,od,balianta,870309
7478,rangapuram,ap,rangapuram,598546
7479,rangapuram,tn,rangapuram,1349964
7480,rangapuram,ts,rangapuram,1349766
7481,gundlapalem,ap,gundlapalem,899150
7482,bahl,hp,bahl,869222
7483,karikkad,kl,karikkad,912013
7484,papora,mp,papora,1345204
7485,papora,up,papora,941168
7486,kondasamudram,tn,kondasamudram,918948
7487,batabari,as,batabari,602259
7488,batabari,ml,batabari,576754
7489,batabari,wb,batabari,595826
7490,bharwain,hp,bharwain,876662
7491,dahagaon,mh,dahagaon,886736
7492,dhamani,mh,dhamani,626418
7493,jamgaon,cg,jamgaon,1335690
7494,jamgaon,mh,jamgaon,904664
7495,jamgaon,mp,jamgaon,1343947
7496,jamgaon,od,jamgaon,1346211
7497,garhi,br,garhi,1334068
7498,garhi,hp,garhi,1337536
7499,garhi,hr,garhi,1338743
7500,garhi,jh,garhi,895422
7501,garhi,jk,garhi,1340449
7502,garhi,mp,garhi,1343680
7503,garhi,pb,garhi,1346842
7504,garhi,rj,garhi,1348118
7505,garhi,uk,garhi,1354875
7506,garhi,up,garhi,1351580
7507,lodha,cg,lodha,1335997
7508,lodha,jh,lodha,924380
7509,lodha,mh,lodha,1341960
7510,lodha,mp,lodha,1344665
7511,lodha,rj,lodha,1348601
7512,lodha,up,lodha,1352767
7513,lodha,wb,lodha,1355759
7514,katrenipadu,ap,katrenipadu,913398
7515,aturia,wb,aturia,593563
7516,challakere,ka,challakere,882173
7517,karunguli,tn,karunguli,726538
7518,hathipura,gj,hathipura,901332
7519,hathipura,mp,hathipura,1343854
7520,hathipura,rj,hathipura,1348208
7521,damannapet,ts,damannapet,887153
7522,mokeri,kl,mokeri,932059
7523,pilibhit,up,pilibhit,63829
7524,chippili,ap,chippili,885458
7525,nazirpur,br,nazirpur,1334710
7526,nazirpur,wb,nazirpur,937120
7527,veldi,ts,veldi,966842
7528,umria,mp,umria,965442
7529,umria,up,umria,1354520
7530,majida,wb,majida,926899
7531,puthiyangadi,kl,puthiyangadi,743821
7532,bagbahra,cg,bagbahra,597360
7533,colachel,tn,colachel,886353
7534,karanji,cg,karanji,1335802
7535,karanji,jh,karanji,1339887
7536,karanji,mh,karanji,1341782
7537,karanji,mp,karanji,1344209
7538,karanji,ts,karanji,1349527
7539,karanji,wb,karanji,601312
7540,velagapudi,ap,velagapudi,966793
7541,bhulki,up,bhulki,1350867
7542,bhulki,wb,bhulki,878081
7543,jassowal,pb,jassowal,149002
7544,daldali,as,daldali,1333418
7545,daldali,cg,daldali,1335488
7546,daldali,jh,daldali,1339680
7547,daldali,od,daldali,887024
7548,daldali,wb,daldali,1355595
7549,puraini,br,puraini,945774
7550,puraini,jh,puraini,1340170
7551,puraini,mp,puraini,1345328
7552,puraini,up,puraini,1353683
7553,rangamati,as,rangamati,1333480
7554,rangamati,br,rangamati,1334880
7555,rangamati,jh,rangamati,1340195
7556,rangamati,od,rangamati,1346450
7557,rangamati,wb,rangamati,149424
7558,bihta,br,bihta,148278
7559,bihta,hr,bihta,1338586
7560,bihta,mp,bihta,1343117
7561,bihta,up,bihta,1350893
7562,manegaon,cg,manegaon,1336051
7563,manegaon,mh,manegaon,928446
7564,manegaon,mp,manegaon,1344803
7565,sarberia,wb,sarberia,604092
7566,turkaha,br,turkaha,964580
7567,turkaha,mp,turkaha,1345939
7568,turkaha,up,turkaha,1354489
7569,alirajpur,mp,alirajpur,266021
7570,karthikappally,kl,karthikappally,912464
7571,barhi,br,barhi,1333681
7572,barhi,cg,barhi,1335302
7573,barhi,jh,barhi,872649
7574,barhi,mp,barhi,1342873
7575,barhi,up,barhi,1350521
7576,belgaon,cg,belgaon,1335328
7577,belgaon,jh,belgaon,874562
7578,belgaon,mh,belgaon,1341325
7579,belgaon,mp,belgaon,1342949
7580,belgaon,od,belgaon,1346055
7581,belgaon,uk,belgaon,1354676
7582,belgaon,up,belgaon,1350642
7583,belgaon,wb,belgaon,1355538
7584,poyyamani,tn,poyyamani,945222
7585,chikkanankuppam,tn,chikkanankuppam,884893
7586,siswa,br,siswa,957744
7587,siswa,jh,siswa,1340292
7588,siswa,up,siswa,1354237
7589,akoti,gj,akoti,864359
7590,lahsari,up,lahsari,922814
7591,kanjale,ka,kanjale,910799
7592,ummalada,ap,ummalada,965393
7593,bishanpur,br,bishanpur,879654
7594,bishanpur,hr,bishanpur,1338592
7595,bishanpur,mp,bishanpur,1343165
7596,bishanpur,pb,bishanpur,1346727
7597,bishanpur,uk,bishanpur,1354728
7598,bishanpur,up,bishanpur,1350954
7599,bishanpur,wb,bishanpur,1355570
7600,himmatpura,mp,himmatpura,901858
7601,himmatpura,pb,himmatpura,1346894
7602,himmatpura,rj,himmatpura,1348215
7603,himmatpura,up,himmatpura,1351839
7604,munipampula,ts,munipampula,933306
7605,barharwa,br,barharwa,607879
7606,barharwa,jh,barharwa,741271
7607,nagla,br,nagla,1334659
7608,nagla,hr,nagla,604794
7609,nagla,pb,nagla,1347174
7610,nagla,up,nagla,1353224
7611,talwara,pb,talwara,149029
7612,talwara,rj,talwara,1349225
7613,asakapalle,ap,asakapalle,867090
7614,chungathara,kl,chungathara,886224
7615,namchi,sk,namchi,247615
7616,kottur,ap,kottur,1333201
7617,kottur,ka,kottur,919960
7618,kottur,kl,kottur,1341145
7619,kottur,tn,kottur,1349909
7620,kottur,ts,kottur,1349565
7621,borkhedi,mh,borkhedi,880473
7622,borkhedi,mp,borkhedi,1343189
7623,becharaji,gj,becharaji,740540
7624,jamua,br,jamua,1334209
7625,jamua,jh,jamua,904851
7626,jamua,mp,jamua,1343960
7627,jamua,up,jamua,1351981
7628,chinnaserpadi,tn,chinnaserpadi,885343
7629,sankarapuram,ap,sankarapuram,1333319
7630,sankarapuram,tn,sankarapuram,726564
7631,dhakpura,mp,dhakpura,1343469
7632,dhakpura,up,dhakpura,889426
7633,hansrajpur,br,hansrajpur,1334135
7634,hansrajpur,up,hansrajpur,900335
7635,keeramangalam,tn,keeramangalam,913859
7636,santpur,br,santpur,1334948
7637,santpur,gj,santpur,1336990
7638,santpur,pb,santpur,1347327
7639,santpur,rj,santpur,1349078
7640,santpur,up,santpur,952811
7641,kabilpur,br,kabilpur,1334244
7642,kabilpur,jh,kabilpur,1339864
7643,kabilpur,wb,kabilpur,600793
7644,akhepura,rj,akhepura,864244
7645,murud,jh,murud,1340074
7646,murud,mh,murud,148801
7647,dhubri,as,dhubri,603501
7648,konnagar,wb,konnagar,149406
7649,valavilai,tn,valavilai,966356
7650,damoh,mp,damoh,63858
7651,khanpura,br,khanpura,915434
7652,khanpura,hr,khanpura,1338924
7653,khanpura,mp,khanpura,1344370
7654,khanpura,rj,khanpura,1348457
7655,khanpura,up,khanpura,1352421
7656,jandpur,pb,jandpur,905047
7657,udupa,od,udupa,965002
7658,madar,pb,madar,1347070
7659,madar,rj,madar,1348613
7660,madar,up,madar,744070
7661,kothur,ka,kothur,919742
7662,kothur,ts,kothur,1349563
7663,tiptur,ka,tiptur,148641
7664,pokhar bhinda,br,pokhar bhinda,944849
7665,pokhar bhinda,up,pokhar bhinda,1353664
7666,lingavaram,ap,lingavaram,924299
7667,abhepur,hr,abhepur,863160
7668,abhepur,mp,abhepur,1342482
7669,abhepur,pb,abhepur,1346543
7670,kakrala,pb,kakrala,1346947
7671,kakrala,rj,kakrala,1348342
7672,kakrala,up,kakrala,908695
7673,keorakhali,wb,keorakhali,914128
7674,jasdan,gj,jasdan,148424
7675,mahisadal,wb,mahisadal,602268
7676,valasan,gj,valasan,148473
7677,memari,wb,memari,149411
7678,chennapuram,ap,chennapuram,1333115
7679,chennapuram,ts,chennapuram,883923
7680,shapur,gj,shapur,1337007
7681,shapur,ts,shapur,1349790
7682,shapur,up,shapur,955504
7683,aujuli rangagora,as,aujuli rangagora,601061
7684,kondale,mh,kondale,918895
7685,ajauli,hp,ajauli,602636
7686,adabala,rj,adabala,863287
7687,annamalainagar,tn,annamalainagar,726523
7688,dheksara,br,dheksara,890530
7689,akrarhat bandar,wb,akrarhat bandar,591904
7690,garu,hp,garu,895643
7691,garu,jh,garu,1339756
7692,garu,rj,garu,1348120
7693,bhasmehr,hp,bhasmehr,876698
7694,suraj nagar,mp,suraj nagar,664984
7695,somanhalli,ka,somanhalli,958278
7696,ambalakaranpatti,tn,ambalakaranpatti,865129
7697,sakvad,mh,sakvad,951435
7698,kharsundi,mh,kharsundi,915922
7699,harohalli,ka,harohalli,900951
7700,chupki,pb,chupki,886249
7701,adavi kotturu,ap,adavi kotturu,863363
7702,muddanahalli,ka,muddanahalli,932595
7703,tehri,hp,tehri,1338337
7704,tehri,mp,tehri,1345868
7705,tehri,rj,tehri,1349241
7706,tehri,uk,tehri,265995
7707,tehri,up,tehri,1354398
7708,silapathar,as,silapathar,956551
7709,konur,tn,konur,919151
7710,baramunda,od,baramunda,872214
7711,salalpur,br,salalpur,1334933
7712,salalpur,mp,salalpur,1345509
7713,salalpur,wb,salalpur,951502
7714,sedam,ka,sedam,148634
7715,kumari,as,kumari,1333452
7716,kumari,jh,kumari,1339962
7717,kumari,od,kumari,920834
7718,kumari,rj,kumari,1348549
7719,pothavaram,ap,pothavaram,598340
7720,mailaram,ts,mailaram,926632
7721,bijipur,od,bijipur,585284
7722,maholi,mp,maholi,1344725
7723,maholi,uk,maholi,1355127
7724,maholi,up,maholi,738191
7725,kodoth,kl,kodoth,918117
7726,gurgawan,br,gurgawan,899414
7727,gurgawan,up,gurgawan,1351736
7728,degaon,br,degaon,1333957
7729,degaon,ka,degaon,888428
7730,degaon,mh,degaon,1341492
7731,degaon,od,degaon,1346127
7732,degaon,rj,degaon,1347961
7733,degaon,ts,degaon,1349408
7734,dausa,rj,dausa,256373
7735,rajagopalapuram,ap,rajagopalapuram,1333290
7736,rajagopalapuram,tn,rajagopalapuram,946890
7737,dariapur,br,dariapur,1333941
7738,dariapur,jh,dariapur,1339693
7739,dariapur,up,dariapur,1351259
7740,dariapur,wb,dariapur,598359
7741,dharti dand,up,dharti dand,890348
7742,hasainpur,pb,hasainpur,901122
7743,hailakandi,as,hailakandi,148258
7744,chellampatti,tn,chellampatti,883845
7745,mobiripatti,tn,mobiripatti,931722
7746,ajodhyapur,as,ajodhyapur,600326
7747,ajodhyapur,wb,ajodhyapur,1355476
7748,jaleswar,mp,jaleswar,1343936
7749,jaleswar,od,jaleswar,148954
7750,magdi,ts,magdi,925730
7751,tungi,br,tungi,1335142
7752,tungi,jh,tungi,964464
7753,tungi,uk,tungi,1355462
7754,tungi,up,tungi,1354487
7755,tungi,wb,tungi,1355926
7756,kistampet,ts,kistampet,917807
7757,singaram,ts,singaram,957029
7758,khandad,mh,khandad,915225
7759,narharpur,br,narharpur,1334682
7760,narharpur,cg,narharpur,1336125
7761,narharpur,up,narharpur,936267
7762,majidpur,br,majidpur,1334564
7763,majidpur,ts,majidpur,1349609
7764,majidpur,up,majidpur,926900
7765,firozabad,ka,firozabad,1340805
7766,firozabad,up,firozabad,63822
7767,latteri,tn,latteri,923842
7768,mulad,gj,mulad,932916
7769,katghara,br,katghara,913101
7770,katghara,up,katghara,1352319
7771,dobhi,br,dobhi,891696
7772,dobhi,hr,dobhi,1338711
7773,dobhi,mp,dobhi,1343555
7774,dobhi,up,dobhi,1351435
7775,mamipur,up,mamipur,927963
7776,vaslai,mh,vaslai,966682
7777,kudchi,ka,kudchi,920290
7778,bhadane,mh,bhadane,875209
7779,boinchi,wb,boinchi,880100
7780,cherlapalli,ts,cherlapalli,883986
7781,manavadi,tn,manavadi,928138
7782,baizapur,up,baizapur,869623
7783,sunguvarchatram,tn,sunguvarchatram,959715
7784,sunna,mh,sunna,959744
7785,sunna,up,sunna,1354325
7786,malout,pb,malout,659935
7787,thakurbari,as,thakurbari,1333494
7788,thakurbari,wb,thakurbari,962408
7789,machavaram,ap,machavaram,925064
7790,nayagram,as,nayagram,1333469
7791,nayagram,hp,nayagram,1338048
7792,nayagram,wb,nayagram,602977
7793,kottaiyur,tn,kottaiyur,149144
7794,vinjamur,ap,vinjamur,726084
7795,vinjamur,ts,vinjamur,1349855
7796,penta,ap,penta,943210
7797,penta,cg,penta,1336219
7798,penta,od,penta,1346420
7799,gajipur,br,gajipur,894383
7800,gajipur,hr,gajipur,1338736
7801,gajipur,mh,gajipur,1341558
7802,gajipur,mp,gajipur,1343646
7803,gajipur,od,gajipur,1346161
7804,gajipur,up,gajipur,1351542
7805,nagzari,mh,nagzari,934957
7806,rangapahar,nl,rangapahar,948172
7807,chaital,wb,chaital,881537
7808,chakarpur,mp,chakarpur,1343222
7809,chakarpur,uk,chakarpur,1354738
7810,chakarpur,up,chakarpur,881978
7811,bhataura,br,bhataura,876775
7812,bhataura,uk,bhataura,1354693
7813,bhataura,up,bhataura,1350796
7814,dadha,mp,dadha,1343369
7815,dadha,uk,dadha,886566
7816,dadha,up,dadha,1351201
7817,hamidpur,br,hamidpur,1334130
7818,hamidpur,hr,hamidpur,1338782
7819,hamidpur,mp,hamidpur,1343808
7820,hamidpur,rj,hamidpur,1348190
7821,hamidpur,up,hamidpur,1351755
7822,hamidpur,wb,hamidpur,900133
7823,rangpur,br,rangpur,1334882
7824,rangpur,gj,rangpur,1336957
7825,rangpur,jh,rangpur,1340198
7826,rangpur,mp,rangpur,1345409
7827,rangpur,od,rangpur,948232
7828,rangpur,rj,rangpur,1348994
7829,rangpur,up,rangpur,1353806
7830,satuluru,ap,satuluru,954201
7831,mohal,hp,mohal,931829
7832,jhargram,wb,jhargram,149398
7833,attibele,ka,attibele,726224
7834,dhakeri,as,dhakeri,889394
7835,baireddipalle,ap,baireddipalle,869551
7836,kumarapettai,tn,kumarapettai,920818
7837,choudwar,od,choudwar,886066
7838,ganapathipuram,tn,ganapathipuram,894632
7839,bangarupalem,ap,bangarupalem,871341
7840,lagadapadu,ap,lagadapadu,922670
7841,jaganathapuram,tn,jaganathapuram,903669
7842,acharlagudem,ts,acharlagudem,863229
7843,bidadi,ka,bidadi,148569
7844,sonnathadi,mh,sonnathadi,958603
7845,jahanabad,br,jahanabad,726114
7846,jahanabad,jh,jahanabad,1339830
7847,jahanabad,mp,jahanabad,1343919
7848,jahanabad,up,jahanabad,1351935
7849,jahanabad,wb,jahanabad,600445
7850,balirampur,br,balirampur,1333628
7851,balirampur,jh,balirampur,870387
7852,balirampur,mh,balirampur,1341289
7853,balirampur,up,balirampur,1350370
7854,pararauna,br,pararauna,941348
7855,peli,jk,peli,1340636
7856,peli,up,peli,943115
7857,narasannapalem,ap,narasannapalem,936082
7858,barunhat,wb,barunhat,873233
7859,bhopani,hr,bhopani,877866
7860,dhobni,br,dhobni,1334002
7861,dhobni,cg,dhobni,1335550
7862,dhobni,jh,dhobni,890771
7863,sikhrani,up,sikhrani,956435
7864,mundla husain,mp,mundla husain,933198
7865,kaliyaganj,wb,kaliyaganj,909279
7866,mathania,rj,mathania,1348722
7867,mathania,up,mathania,930192
7868,saini,br,saini,951088
7869,saini,mp,saini,1345493
7870,saini,up,saini,1353942
7871,mahiravani,mh,mahiravani,926217
7872,bhagwatpur,br,bhagwatpur,875593
7873,bhagwatpur,up,bhagwatpur,1350719
7874,adhe,jh,adhe,863427
7875,adhe,mh,adhe,1341179
7876,songaon,mh,songaon,1342365
7877,songaon,mp,songaon,1345755
7878,songaon,up,songaon,958533
7879,janwal,mh,janwal,905272
7880,chautara,br,chautara,883735
7881,chautara,up,chautara,1351129
7882,chautara,wb,chautara,1355586
7883,palwali,hr,palwali,940220
7884,pachrukhi,br,pachrukhi,1334738
7885,pachrukhi,jh,pachrukhi,938980
7886,pachrukhi,up,pachrukhi,1353408
7887,dudu,rj,dudu,892507
7888,girmapur,ts,girmapur,897172
7889,behta chand,up,behta chand,874320
7890,chorashi,wb,chorashi,597902
7891,bayanpur,hr,bayanpur,1338536
7892,bayanpur,up,bayanpur,874124
7893,andoo,jk,andoo,865939
7894,dharapuram,tn,dharapuram,149120
7895,jejuri,mh,jejuri,148759
7896,uran,mh,uran,726362
7897,barauni,br,barauni,872330
7898,velugubanda,ap,velugubanda,599264
7899,chichala,mh,chichala,884738
7900,dihawa,up,dihawa,891367
7901,puranpur,uk,puranpur,1355302
7902,puranpur,up,puranpur,726612
7903,mhaswad,mh,mhaswad,1398985
7904,dhanegaon,cg,dhanegaon,889777
7905,dhanegaon,mh,dhanegaon,1341518
7906,dhanegaon,mp,dhanegaon,1343483
7907,mustial,ts,mustial,933772
7908,chaudhripur,up,chaudhripur,883544
7909,gangarampur,br,gangarampur,1334061
7910,gangarampur,jh,gangarampur,1339748
7911,gangarampur,wb,gangarampur,149383
7912,kandulur,ap,kandulur,596509
7913,ukhlarsi,up,ukhlarsi,965130
7914,jamodi,mp,jamodi,904775
7915,ullur,ka,ullur,1341115
7916,ullur,tn,ullur,965250
7917,sikrauri,up,sikrauri,956480
7918,velivarru,ap,velivarru,966859
7919,kondagaon,cg,kondagaon,726128
7920,khariya,jh,khariya,1339932
7921,khariya,mp,khariya,1344395
7922,khariya,rj,khariya,915787
7923,khariya,uk,khariya,1355040
7924,pindara,br,pindara,944061
7925,pindara,hr,pindara,1339200
7926,pindara,up,pindara,1353626
7927,murkata,as,murkata,933543
7928,timmapuram,ap,timmapuram,1333349
7929,timmapuram,cg,timmapuram,1336473
7930,timmapuram,tn,timmapuram,963440
7931,timmapuram,ts,timmapuram,1349834
7932,ichalkaranji,mh,ichalkaranji,63902
7933,barkheda,mp,barkheda,872858
7934,goura,up,goura,898414
7935,diha,br,diha,891356
7936,diha,mp,diha,1343542
7937,diha,up,diha,1351420
7938,diha,wb,diha,1355607
7939,tarphara,up,tarphara,961570
7940,bhatapara,cg,bhatapara,148307
7941,bhatapara,od,bhatapara,1346070
7942,trikkandiyur,kl,trikkandiyur,726298
7943,kolegaon,mh,kolegaon,918500
7944,marha,br,marha,1334603
7945,marha,jh,marha,929541
7946,marha,mp,marha,1344847
7947,marha,up,marha,1353035
7948,pandikkad,kl,pandikkad,148692
7949,hatgachha,wb,hatgachha,901262
7950,nemmeli,tn,nemmeli,937306
7951,arasapatti,tn,arasapatti,866601
7952,baberu,up,baberu,867997
7953,kadakkal,kl,kadakkal,148666
7954,gayeshpur,wb,gayeshpur,599431
7955,sathwa,up,sathwa,954059
7956,kalipahari,jh,kalipahari,909254
7957,kalipahari,rj,kalipahari,1348354
7958,kalipahari,wb,kalipahari,1355698
7959,tallapalem,ap,tallapalem,960807
7960,ravigudem,ap,ravigudem,948987
7961,ravigudem,ts,ravigudem,1349768
7962,musiri,ap,musiri,1333243
7963,musiri,tn,musiri,149163
7964,karbi anglong,as,karbi anglong,741857
7965,khandagiri,od,khandagiri,726421
